label,rdsg_name,rdsg_artist,rdsg_spotify_id,rdsg_release_date,af_tempo,af_key_char,af_mode_char,af_key_num,af_mode_num,af_loudness,af_danceability,af_energy,af_acousticness,af_instrumentalness,af_liveness,af_speechiness,draft99_lyric
draft1_kaggle,Everybody Talks,Neon Trees,2iUmqdfGZcHIhS3b9E9EWq,2012-01-01,155,G#/A♭,Major,8,1,-4,0.47,0.92,0.0,0.0,0.31,0.06,"ahahahah
ahem ahem
hey baby wont you look my way
i can be your new addiction
hey baby what you got to say
all youre giving me is fiction
im a sorry sucker and this happens all the time
i find out that everybody talks
everybody talks everybody talks
it started with a whisper
and that was when i kissed her
and then she made my lips hurt
i can hear the chitchat
take me to your love shack
mamas always gotta backtrack
when everybody talks back
hey honey you could be my drug
you could be my new prescription
too much could be an overdose
all this trashtalk make me itchin
oh my my shit everybody talks
everybody talks everybody talks
everybody talks too much
it started with a whisper
and that was when i kissed her
and then she made my lips hurt
i can hear the chitchat
take me to your love shack
mamas always got a backtrack
when everybody talks back
never thought id live to see the day ahah
when everybodys words got in the way oh
hey sugar show me all your love
all youre giving me is friction
hey sugar what you gotta say
it started with a whisper
and that was when i kissed her
and then she made my lips hurt
i can hear the chitchat
take me to your love shack
mamas always got a backtrack
when everybody talks back
everybody talks everybody talks
everybody talks everybody talks
everybody talks everybody talks back
it started with a whisper
everybody talks everybody talks
and that was when i kissed her
everybody talks everybody talks
everybody talks everybody talks back uh"
draft1_kaggle,Everybody Talks,Neon Trees,2iUmqdfGZcHIhS3b9E9EWq,2012-01-01,155,G#/A♭,Major,8,1,-4,0.47,0.92,0.01,0.0,0.33,0.06,"ahahahah
ahem ahem
hey baby wont you look my way
i can be your new addiction
hey baby what you got to say
all youre giving me is fiction
im a sorry sucker and this happens all the time
i find out that everybody talks
everybody talks everybody talks
it started with a whisper
and that was when i kissed her
and then she made my lips hurt
i can hear the chitchat
take me to your love shack
mamas always gotta backtrack
when everybody talks back
hey honey you could be my drug
you could be my new prescription
too much could be an overdose
all this trashtalk make me itchin
oh my my shit everybody talks
everybody talks everybody talks
everybody talks too much
it started with a whisper
and that was when i kissed her
and then she made my lips hurt
i can hear the chitchat
take me to your love shack
mamas always got a backtrack
when everybody talks back
never thought id live to see the day ahah
when everybodys words got in the way oh
hey sugar show me all your love
all youre giving me is friction
hey sugar what you gotta say
it started with a whisper
and that was when i kissed her
and then she made my lips hurt
i can hear the chitchat
take me to your love shack
mamas always got a backtrack
when everybody talks back
everybody talks everybody talks
everybody talks everybody talks
everybody talks everybody talks back
it started with a whisper
everybody talks everybody talks
and that was when i kissed her
everybody talks everybody talks
everybody talks everybody talks back uh"
draft1_kaggle,Boyfriend,Justin Bieber,3UGIZ8qcrMTwzLbx6Kttqt,2012-01-01,97,A#/B♭,Minor,10,0,-6,0.72,0.55,0.04,0.0,0.13,0.05,"if i was your boyfriend id never let you go
i could take you places you aint never been before
baby take a chance or youll never ever know
i got money in my hands that id really like to blow
swag swag swag on you
chillin by the fire while we eating fondue
i dont know about me but i know about you
so say hello to falsetto in three two swag
id like to be everything you want
hey girl let me talk to you
if i was your boyfriend id never let you go
keep you on my arm girl youd never be alone
and i can be a gentleman anything you want
if i was your boyfriend id never let you go id never let you go
tell me what you like yeah tell me what you dont
i could be your buzz lightyear fly across the globe
i dont never wanna fight yeah you already know
ima make you shine bright like youre laying in the snow burr
girlfriend girlfriend you could be my girlfriend
you could be my girlfriend until thethethe world ends
make you dance do a spin and a twirl and
voice goin crazy on this hook like a whirl wind
swaggy
id like to be everything you want
hey girl let me talk to you
if i was your boyfriend id never let you go
keep you on my arm girl youd never be alone
and i can be a gentleman anything you want
if i was your boyfriend id never let you go id never let you go
so give me a chance cause youre all i need girl
spend a week with your boy ill be calling you my girlfriend
if i was your man if i was your man id never leave you girl
i just wanna love and treat you right
if i was your boyfriend id never let you go oh yeah
keep you on my arm girl youd never be alone never be alone
and i could be a gentleman a gentleman ooh anything you want
if i was your boyfriend boyfriend id never let you go
id never let you go if i was your boyfriend
uh nanana yeah nanana uh nanana yeah girl
uh nanana yeah nanana yeah if i was your boyfriend
uh nanana yeah nanana uh nanana hey
uh nanana yeah nanana hey if i was your boyfriend"
draft1_kaggle,We Are Never Ever Getting Back Together,Taylor Swift,5YqltLsjdqFtvqE7Nrysvs,2021-11-12,86,G,Major,7,1,-6,0.63,0.68,0.01,0.0,0.12,0.09,"i remember when we broke up the first time
saying this is it ive had enough cause like
we hadnt seen each other in a month
when you said you needed space what
then you come around again and say
baby i miss you and i swear im gonna change trust me
remember how that lasted for a day
i say i hate you we break up you call me i love you
oohoohoohoohooh
we called it off again last night but
oohoohoohoohooh
this time im telling you im telling you
we are never ever ever getting back together
we are never ever ever getting back together
you go talk to your friends talk to my friends talk to me
but we are never ever ever ever getting back together
like ever
im really gonna miss you picking fights
and me falling for it screaming that im right
and you would hide away and find your peace of mind
with some indie record thats much cooler than mine
oohoohoohoohooh
you called me up again tonight but
oohoohoohoohooh
this time im telling you im telling you
we we are never ever ever getting back together
we are never ever ever getting back together
you go talk to your friends talk to my friends talk to me talk to me
but we are never ever ever ever getting back together
oohoohoohoohooh yeah
oohoohoohoohoohooh yeah
oohoohoohoohooh yeah
ohohoh
i used to think that we were forever ever
and i used to say never say never
ugh so he calls me up and hes like i still love you
and im like i just i mean this is exhausting you know
like we are never getting back together like ever
no we are never ever ever getting back together
we are never ever ever ooh getting back together
you go talk to your friends talk to my friends talk to me
but we are never ever ever ever getting back together
we oohoohoohoohooh oohoohooh no
getting back together
we oohoohoohoohooh oh oh
getting back together yeah
you go talk to your friends talk to my friends talk to me talk to me
but we are never ever ever ever getting back together"
draft1_kaggle,Good Time,Owl City,1kPpge9JDLpcj15qgrPbYX,2012-08-17,126,D#/E♭,Major,3,1,-4,0.56,0.87,0.02,0.0,0.37,0.14,"hmmmmmmmm
woahohohoh
its always a good time
woahohohoh
its always a good time
woke up on the right side of the bed
whats up with this prince song inside my head
hands up if youre down to get down tonight hmmmmmm
cause its always a good time
slept in all my clothes like i didnt care
hopped into a cab take me anywhere
im in if youre down to get down tonight
cause its always a good time
good morning and goodnight
i wake up at twilight
its gonna be alright
we dont even have to try its always a good time woo
woahohohoh ohohoh
woahohohoh its always a good time
woahohohoh ohohoh
we dont even have to try its always a good time
its always a good time
woahohohoh
freaked out dropped my phone in the pool again
checked out of my room hit the atm
lets hang out if youre down to get down tonight
cause its always a good time
good morning and goodnight
i wake up at twilight
its gonna be alright
we dont even have to try its always a good time woo
woahohohoh ohohoh
woahohohoh its always a good time
woahohohoh ohohoh
we dont even have to try its always a good time
woahohohoh ohohoh
woahohohoh its always a good time
woahohohoh ohohoh
we dont even have to try its always a good time
doesnt matter when its always a good time then
doesnt matter where its always a good time there
doesnt matter when its always a good time then
its always a good time
woahohohoh ohohoh
woahohohoh its always a good time
woahohohoh ohohoh
we dont even have to try its always a good time
woahohohoh ohohoh doesnt matter where
woahohohoh its always a good time
woahohohoh ohohoh doesnt matter where
we dont even have to try its always a good time
woahohohoh ohohoh
woahohohoh its always a good time
woahohohoh ohohoh
we dont even have to try"
draft1_kaggle,Blown Away,Carrie Underwood,0vFMQi8ZnOM2y8cuReZTZ2,2012-05-01,137,A,Minor,9,0,-3,0.53,0.84,0.09,0.0,0.03,0.04,"dry lightning cracks across the skies
those storm clouds gather in her eyes
her daddy was a mean old mister
mama was an angel in the ground
the weatherman called for a twister
she prayed blow it down
theres not enough rain in oklahoma
to wash the sins out of that house
theres not enough wind in oklahoma
to rip the nails out of the past
shatter every window til its all blown away
every brick every board every slamming door blown away
til theres nothing left standing nothing left of yesterday
every tearsoaked whiskey memory blown away
blown away blown away
she heard those sirens screamin out
her daddy laid there passed out on the couch
she locked herself in the cellar
listened to the screamin of the wind
some people called it taking shelter
she called it sweet revenge
shatter every window til its all blown away
every brick every board every slamming door blown away
til theres nothing left standing nothing left of yesterday
every tearsoaked whiskey memory blown away
blown away
theres not enough rain in oklahoma
to wash the sins out of that house
theres not enough wind in oklahoma
to rip the nails out of the past blown away
shatter every window til its all blown away
every brick every board every slamming door blown away
til theres nothing left standing nothing left of yesterday
every tearsoaked whiskey memory blown away
blown away
blown away
blown away
blown away
blown away"
draft1_kaggle,Turn Up the Music,Chris Brown,1RMRkCn07y2xtBip9DzwmC,2012-07-03,130,C♯/D♭,Major,1,1,-6,0.59,0.84,0.0,0.0,0.16,0.1,"turn up the music cause this song just came on
turn up the music if they try to turn us down
turn up the music can i hear it til the speakers blow
turn up the music fill your cup and drink it down
if you sexy and you know it put your hands up in the air
put your hands up in the air girl put your hands up
hands up hands up hands up
if you sexy and you know it put your hands up in the air
put your hands up in the air girl put your hands up
and turn up the music just turn it up louder
turn up the music i need it in my life yeah
turn up the music just turn it up louder
turn up the music i need it in my life yeah
woahoh woahoh ohohohoh hey
woahoh woahoh ohohohoh
turn up the music
woahoh woahoh ohohohoh hey
woahoh woahoh ohohohoh
turn up the music hey
ttturn up dont stop the music hey
tturn up the
turn up the music cause the sun just came up
turn up the music if they try to turn us down
turn up the music cause im tryna hear the speakers blow
turn up the music fill your cup and drink it down
if you sexy and you know it put your hands up in the air hey oh
put your hands up in the air girl put your hands up
hands up hands up hands up
if you sexy and you know it put your hands up in the air up in the air
put your hands up in the air girl put your hands up
and turn up the music just turn it up louder
turn up the music i need it in my life yeah i need it
turn up the music just turn it up louder
turn up the music i need it in my life yeah yeah
woahoh woahoh ohohohoh oh
woahoh woahoh ohohohoh yeah
turn up the music
woahoh woahoh ohohohoh oh
woahoh woahoh ohohohoh
save my life just dance with me oh
all i wanna do is party so dj turn it up yeah
girl dance with me just dance with me yeah
girl can i see that oh
i really wanna touch that yeah
baby can i beat that
ttturn up dont stop the
turn it up just dance with me
turn it up just dance with me
turn it up just dance with me dance
turn it up just dance with me
turn it up just dance with me yeah
turn it up just dance with me turn it up
turn it up just dance with me
turn it up
and turn up the music just turn it up louder yeah yeah
turn up the music i need it in my life yeah woo
turn up the music just turn it up louder you better
turn up the music i need it in my life yeah leggo
woahoh woahoh ohohohoh oh
woahoh woahoh ohohohoh
can you turn it up baby yeah
woahoh woahoh ohohohoh yeah ohwoah
woahoh woahoh ohohohoh
can you turn it up baby
turn it up just dance with me hahaha
turn it up just dance with me girl
turn it up just dance with me hahaha
turn it up just dance with me dont stop the music
turn it up just dance with me hahaha
turn it up just dance with me
turn it up just dance with me
ttturn it up
dont stop the music"
draft1_kaggle,Die Young,Kesha,7EQGXaVSyEDsCWKmUcfpLk,2012-11-30,128,C♯/D♭,Minor,1,0,-5,0.71,0.7,0.0,0.0,0.22,0.05,"i hear your heartbeat to the beat of the drums
oh what a shame that you came here with someone
so while youre here in my arms
lets make the most of the night like were gonna die young
oh oh oh oh ohwoah were gonna die young
oh oh oh oh ohwoah were gonna die young
oh oh oh oh ohwoah
lets make the most of the night like were gonna die young
lets make the most of the night like were gonna die young
young hearts out our minds runnin til we outta time
wild childs lookin good livin hard just like we should
dont care whos watchin when we tearin it up you know
that magic that we got nobody can touch fo sho
lookin for some trouble tonight yeah
take my hand ill show you the wild side
like its the last night of our lives uhhuh
well keep dancin til we die
i hear your heartbeat to the beat of the drums
oh what a shame that you came here with someone
so while youre here in my arms
lets make the most of the night like were gonna die young
oh oh oh oh ohwoah were gonna die young
oh oh oh oh ohwoah were gonna die young
oh oh oh oh ohwoah
lets make the most of the night like were gonna die young
lets make the most of the night like were gonna die young
young punks takin shots strippin down to dirty socks
music up gettin hot kiss me gimme all you got
its pretty obvious that you got a crush you know
that magic in your pants its makin me blush fo sho
lookin for some trouble tonight yeah
take my hand ill show you the wild side
like its the last night of our lives uhhuh
well keep dancin til we die til we die
i hear your heartbeat to the beat of the drums
oh what a shame that you came here with someone
so while youre here in my arms
lets make the most of the night like were gonna die young
i hear your heart beat to the beat of the drums
oh what a shame that you came here with someone
so while youre here in my arms
lets make the most of the night like were gonna die young
oh oh oh oh ohwoah were gonna die young
oh oh oh oh ohwoah were gonna die young
oh oh oh oh ohwoah
lets make the most of the night like were gonna die young"
draft1_kaggle,Diamonds,Rihanna,7i0jaBLpIADxqNbhAb4XFb,2012-12-10,92,B,Minor,11,0,-5,0.56,0.71,0.0,0.0,0.11,0.05,"shine bright like a diamond
shine bright like a diamond
find light in the beautiful sea
i choose to be happy
you and i you and i
were like diamonds in the sky
youre a shooting star i see
a vision of ecstasy
when you hold me im alive
were like diamonds in the sky
i knew that wed become one right away
oh right away
at first sight i felt the energy of sun rays
i saw the life inside your eyes
so shine bright tonight you and i
were beautiful like diamonds in the sky
eye to eye so alive
were beautiful like diamonds in the sky
shine bright like a diamond woah
shine bright like a diamond woah
shinin bright like a diamond
were beautiful like diamonds in the sky
shine bright like a diamond woah
shine bright like a diamond woah
shinin bright like a diamond
were beautiful like diamonds in the sky
palms rise to the universe
as we moonshine and molly
feel the warmth well never die
were like diamonds in the sky
youre a shooting star i see
a vision of ecstasy
when you hold me im alive
were like diamonds in the sky
at first sight i felt the energy of sun rays
i saw the life inside your eyes
so shine bright tonight you and i
were beautiful like diamonds in the sky
eye to eye so alive
were beautiful like diamonds in the sky
shine bright like a diamond woah
shine bright like a diamond woah
shinin bright like a diamond
were beautiful like diamonds in the sky
shine bright like a diamond woah
shine bright like a diamond woah
shinin bright like a diamond
were beautiful like diamonds in the sky
shine bright like a diamond
shine bright like a diamond
shine bright like a diamond
so shine bright tonight you and i
were beautiful like diamonds in the sky
eye to eye so alive
were beautiful like diamonds in the sky
shine bright like a diamond woah
shine bright like a diamond woah
shine bright like a diamond
oh yeah
shine bright like a diamond woah
shine bright like a diamond woah
shine bright like a diamond
shine bright like a diamond"
draft1_kaggle,Mirrors,Justin Timberlake,4rHZZAmHpZrA3iH5zx8frV,2013-03-15,77,F,Minor,5,0,-7,0.57,0.51,0.23,0.0,0.09,0.05,"arent you somethin to admire
cause your shine is somethin like a mirror
and i cant help but notice
you reflect in this heart of mine
if you ever feel alone and
the glare makes me hard to find
just know that im always
parallel on the other side
cause with your hand in my hand and a pocket full of soul
i can tell you theres no place we couldnt go
just put your hand on the glass
ill be tryna pull you through
you just gotta be strong
cause i dont wanna lose you now
im lookin right at the other half of me
the vacancy that sat in my heart
is a space that now you hold
show me how to fight for now
and ill tell you baby it was easy
comin back here to you once i figured it out
you were right here all along
its like youre my mirror oh
my mirrors staring back at me  oh
i couldnt get any bigger oh
with anyone else beside me oh
and now its clear as this promise
that were making
two reflections into one
cause its like youre my mirror oh
my mirrors staring back at me staring back at me
arent you somethin an original
cause it doesnt seem merely assembled
and i cant help but stare cause
i see truth somewhere in your eyes
ooh i cant ever change without you
you reflect me i love that about you
and if i could i
would look at us all the time
cause with your hand in my hand and a pocket full of soul
i can tell you theres no place we couldnt go
just put your hand on the glass
im here tryna pull you through
you just gotta be strong
cause i dont wanna lose you now
im lookin right at the other half of me
the vacancy that sat in my heart
is a space that now you hold
show me how to fight for now
and ill tell you baby it was easy
comin back here to you once i figured it out
you were right here all along
its like youre my mirror oh
my mirrors staring back at me oh
i couldnt get any bigger oh
with anyone else beside me oh
and now its clear as this promise
that were making
two reflections into one
cause its like youre my mirror oh
my mirrors staring back at me staring back at me
yesterday is history oh
tomorrows a mystery oh
i can see you lookin back at me
keep your eyes on me
baby keep your eyes on me
cause i dont wanna lose you now
im lookin right at the other half of me
the vacancy that sat in my heart
is a space that now you hold
show me how to fight for now you show me baby
and ill tell you baby it was easy
comin back here to you once i figured it out
you were right here all along
its like youre my mirror oh
my mirrors staring back at me oh
i couldnt get any bigger oh
with anyone else beside me oh
and now its clear as this promise
that were making
two reflections into one
cause its like youre my mirror oh
my mirrors staring back at me staring back at me
ohh oh oh oh oh
ohh oh oh oh oh
ohh ohh oh oh oh oh
uhh oh oh oh oh
ohh oh oh oh oh
ohh oh oh oh oh
ohh oh oh oh oh
ohh ohh oh oh oh oh
uhh oh oh oh oh
ohh oh oh oh oh
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
ohh oh oh oh oh
ohh oh oh oh oh
ohh ohh oh oh oh oh
uhh oh oh oh oh
ohh oh oh oh oh
now youre the inspiration of this precious song
and i just wanna see your face light up since you put me on
so now i say goodbye to the old me its already gone
and i cant wait wait wait wait wait to get you home
just to let you know you are
ohh oh oh oh oh
ohh oh oh oh oh
ohh ohh oh oh oh oh
uhh oh oh oh oh
ohh oh oh oh oh
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
girl youre my reflection all i see is you
my reflection in everything i do
youre my reflection and all i see is you
my reflection in everything i do
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life
you are you are the love of my life"
draft1_kaggle,When I Was Your Man,Bruno Mars,0nJW01T7XtvILxQgC5J7Wh,2012-12-07,73,C,Major,0,1,-9,0.61,0.28,0.93,0.0,0.09,0.04,"same bed but it feels just a little bit bigger now
our song on the radio but it dont sound the same
when our friends talk about you all it does is just tear me down
cause my heart breaks a little when i hear your name
it all just sounds like ooh ooh
mm too young too dumb to realize
that i shouldve bought you flowers
and held your hand
shoulda gave you all my hours
when i had the chance
take you to every party
cause all you wanted to do was dance
now my babys dancin
but shes dancin with another man
uh my pride my ego my needs and my selfish ways
caused a good strong woman like you to walk out my life
now ill never never get to clean up the mess i made oh
and that haunts me every time i close my eyes
it all just sounds like ooh ooh
mm too young too dumb to realize
that i shouldve bought you flowers
and held your hand
shoulda gave you all my hours
when i had the chance
take you to every party
cause all you wanted to do was dance
now my babys dancin
but shes dancin with another man
although it hurts
ill be the first to say that
i was wrong
oh i know im probably much too late
to try and apologize for my mistakes
but i just want you to know
i hope he buys you flowers
i hope he holds your hand
give you all his hours
when he has the chance
take you to every party
cause i remember how much you love to dance
do all the things i shouldve done
when i was your man
do all the things i shouldve done
when i was your man"
